mission,object_id,source_id_raw,label,period_d,dur_h,depth_ppm,impact,ror,prad_re,a_au,a_over_rstar,insol_earth,teq_k,teff_k,logg_cgs,radius_rsun,mass_msun,feh_dex,mes,snr,fpflag_nt,fpflag_ss,fpflag_co,fpflag_ec,epoch_bjd_raw,epoch_bjd
KEPLER,6599919,6599919,1,13.61014819,2.594,5732.9,1.081,,19.02,,,68.29,733.0,5697.0,4.46,0.903,,,,184.1,0.0,0.0,0.0,0.0,173.987319,2455006.987319
KEPLER,6675056,6675056,0,10.44331991,2.743,1159.8,0.23,,2.66,,,46.94,667.0,4947.0,4.516,0.802,,,,51.7,0.0,1.0,1.0,1.0,175.4046,2455008.4046
KEPLER,6685526,6685526,1,2.237489571,1.8119,315.8,0.128,,1.41,,,427.17,1160.0,5265.0,4.58,0.81,,,,30.7,0.0,0.0,0.0,0.0,170.81914,2455003.81914
KEPLER,6756669,6756669,0,5.851520671,3.11058,33004.0,0.211,,14.62,,,155.89,901.0,5532.0,4.53,0.806,,,,1630.4,0.0,1.0,0.0,0.0,173.8228336,2455006.8228336
KEPLER,6784235,6784235,1,3.167893418,2.1814,781.2,0.026,,2.62,,,526.23,1221.0,5895.0,4.503,0.94,,,,64.8,0.0,0.0,0.0,0.0,172.147959,2455005.147959
KEPLER,6849310,6849310,1,4.311780262,2.7251,1154.0,0.196,,3.11,,,274.84,1038.0,5527.0,4.484,0.927,,,,86.1,0.0,0.0,0.0,0.0,173.576483,2455006.576483
KEPLER,6862328,6862328,1,119.0207044,8.1405,7430.5,0.076,,8.98,,,4.25,366.0,5453.0,4.342,1.062,,,,223.5,0.0,0.0,0.0,0.0,222.236492,2455055.236492
KEPLER,6862603,6862603,0,2.861159894,1.8832,1014.3,0.965,,4.37,,,797.1,1355.0,6126.0,4.458,1.021,,,,58.3,0.0,1.0,1.0,0.0,171.648106,2455004.648106
KEPLER,7366258,7366258,1,26.44439337,3.9783,1843.5,0.03,,3.91,,,23.54,562.0,5427.0,4.463,0.929,,,,88.0,0.0,0.0,0.0,0.0,194.12074,2455027.12074
KEPLER,7373451,7373451,1,21.02250608,4.1072,1772.5,0.036,,3.07,,,17.48,521.0,5067.0,4.585,0.75,,,,62.4,0.0,0.0,0.0,0.0,207.67593,2455040.67593
KEPLER,6949607,6949607,1,5.912273234,2.3254,961.4,0.17,,1.73,,,27.72,585.0,4072.0,4.696,0.57,,,,62.8,0.0,0.0,0.0,0.0,172.184012,2455005.184012
KEPLER,7031517,7031517,1,12.940668656,2.4845,42450.0,0.897,,22.94,,,64.64,723.0,5875.0,4.572,0.809,,,,307.5,0.0,0.0,0.0,0.0,179.423014,2455012.423014
KEPLER,11869052,11869052,0,20.5452375,2.517,218.5,0.95,,2.41,,,71.57,742.0,5670.0,4.206,1.264,,,,18.5,0.0,1.0,0.0,0.0,137.91394,2454970.91394
KEPLER,7109675,7109675,1,33.60123371,4.4056,7425.9,0.67,,8.46,,,14.22,495.0,5149.0,4.447,0.93,,,,247.9,0.0,0.0,0.0,0.0,186.680343,2455019.680343
KEPLER,7118364,7118364,1,4.347288783,2.1024,451.6,0.025,,2.36,,,449.79,1174.0,5754.0,4.345,1.122,,,,39.7,0.0,0.0,0.0,0.0,172.23343,2455005.23343
KEPLER,7134976,7134976,1,4.601811819,2.2607,755.9,0.567,,2.35,,,152.91,896.0,4986.0,4.496,0.833,,,,60.8,0.0,0.0,0.0,0.0,169.98108,2455002.98108
KEPLER,7135852,7135852,1,4.220965778,3.0854,2260.0,0.705,,2.62,,,29.68,595.0,3837.0,4.747,0.517,,,,157.8,0.0,0.0,0.0,0.0,170.622433,2455003.622433
KEPLER,7270230,7270230,0,6.998099523,2.0488,20285.0,7.361,,588.66,,,125.22,853.0,5612.0,4.566,0.829,,,,192.3,0.0,1.0,0.0,0.0,171.898913,2455004.898913
KEPLER,7287995,7287995,1,5.95489993,2.3892,1410.7,0.327,,2.33,,,38.52,635.0,4261.0,4.641,0.633,,,,87.2,0.0,0.0,0.0,0.0,170.955871,2455003.955871
KEPLER,3247396,3247396,0,8.8111022,5.0683,401.1,1.223,,63.66,,,904.92,1399.0,6200.0,3.8,2.404,,,,76.8,0.0,1.0,1.0,1.0,136.4568,2454969.4568
KEPLER,7303253,7303253,1,23.58917143,5.073,1200.7,0.926,,3.16,,,13.34,487.0,4919.0,4.566,0.721,,,,53.3,0.0,0.0,0.0,0.0,173.81994,2455006.81994
KEPLER,5094751,5094751,1,6.481633073,3.784,298.5,0.833,,2.54,,,406.25,1145.0,5945.0,4.213,1.302,,,,125.6,0.0,0.0,0.0,0.0,122.977657,2454955.977657
KEPLER,7678434,7678434,1,10.37168928,3.035,1254.9,0.537,,3.2,,,63.68,720.0,5121.0,4.457,0.888,,,,64.5,0.0,0.0,0.0,0.0,172.61729,2455005.61729
KEPLER,7685981,7685981,1,4.40841331,5.012,549.4,0.899,,2.66,,,398.0,1139.0,6007.0,4.457,0.961,,,,45.1,0.0,0.0,0.0,0.0,172.18582,2455005.18582
KEPLER,7708215,7708215,0,7.9426176,6.703,1590.7,0.942,,4.68,,,140.57,878.0,5811.0,4.521,0.926,,,,60.4,0.0,1.0,1.0,1.0,174.52563,2455007.52563
KEPLER,7377033,7377033,0,1.956811408,2.1958,24905.0,1.091,,21.58,,,357.16,1109.0,5209.0,4.657,0.603,,,,125.4,0.0,1.0,0.0,0.0,170.694208,2455003.694208
KEPLER,7380537,7380537,1,2.688899233,2.11275,37492.0,0.001,,12.04,,,175.76,929.0,4820.0,4.667,0.639,,,,1011.6,0.0,0.0,0.0,0.0,170.1020904,2455003.1020904
KEPLER,7434875,7434875,1,9.439459486,2.8979,3036.1,0.049,,4.16,,,52.32,686.0,5097.0,4.597,0.779,,,,175.2,0.0,0.0,0.0,0.0,177.186096,2455010.186096
KEPLER,8349582,8349582,1,11.523067458,3.8757,507.3,0.0,,3.13,,,174.81,927.0,5644.0,4.162,1.411,,,,142.0,0.0,0.0,0.0,0.0,131.969055,2454964.969055
KEPLER,7455287,7455287,1,8.01078456,2.312,1333.6,0.192,,1.72,,,9.9,453.0,3713.0,4.779,0.47,,,,48.5,0.0,0.0,0.0,0.0,170.20739,2455003.20739
KEPLER,7458762,7458762,1,7.41113177,2.5242,620.5,0.712,,2.45,,,158.11,905.0,5849.0,4.517,0.919,,,,50.4,0.0,0.0,0.0,0.0,175.34754,2455008.34754
KEPLER,7552344,7552344,0,1.000747038,0.9967,1823.5,0.908,,4.14,,,1635.2,1620.0,5472.0,4.499,0.79,,,,147.4,0.0,1.0,0.0,0.0,169.974229,2455002.974229
KEPLER,757450,757450,1,8.884922995,2.07004,16053.0,0.069,,10.51,,,83.21,770.0,5332.0,4.5,0.843,,,,388.2,0.0,0.0,0.0,0.0,169.991686,2455002.991686
KEPLER,7585481,7585481,1,8.09888906,4.20241,6911.1,0.018,,8.95,,,223.19,986.0,6214.0,4.442,1.076,,,,435.9,0.0,0.0,0.0,0.0,176.623731,2455009.623731
KEPLER,7663691,7663691,1,10.00653012,5.344,936.1,0.862,,3.52,,,139.21,876.0,6063.0,4.47,1.001,,,,71.9,0.0,0.0,0.0,0.0,176.96898,2455009.96898
KEPLER,5812701,5812701,1,17.855221681,7.41287,9065.2,0.075,,13.16,,,163.04,911.0,6823.0,4.308,1.367,,,,915.7,0.0,0.0,0.0,0.0,146.596466,2454979.596466
KEPLER,8013419,8013419,1,12.732624065,2.2083,6465.7,0.811,,4.87,,,8.22,432.0,3950.0,4.721,0.541,,,,210.5,0.0,0.0,0.0,0.0,176.939054,2455009.939054
KEPLER,8018547,8018547,1,83.92494032,6.7904,7958.7,0.658,,4.78,,,0.62,226.0,3960.0,4.746,0.509,,,,182.1,0.0,0.0,0.0,0.0,236.76334,2455069.76334
KEPLER,8039892,8039892,1,5.007316661,4.2362,6932.3,0.344,,6.96,,,234.28,998.0,5865.0,4.563,0.827,,,,431.4,0.0,0.0,0.0,0.0,173.433997,2455006.433997
KEPLER,8150320,8150320,1,2.211116989,1.6485,724.2,0.69,,1.85,,,177.19,931.0,4500.0,4.656,0.646,,,,42.6,0.0,0.0,0.0,0.0,170.150139,2455003.150139
KEPLER,11086270,11086270,1,12.69104387,3.7727,252.1,0.008,,2.57,,,244.3,1008.0,5869.0,4.024,1.626,,,,60.2,0.0,0.0,0.0,0.0,137.12594,2454970.12594
KEPLER,7767559,7767559,0,4.409409243,3.8636,12861.0,0.028,,10.95,,,347.06,1101.0,5600.0,4.368,0.975,,,,85.8,0.0,1.0,0.0,0.0,171.89433,2455004.89433
KEPLER,7825899,7825899,1,16.23947096,4.0374,2590.7,0.043,,4.14,,,30.14,598.0,5191.0,4.564,0.837,,,,123.8,0.0,0.0,0.0,0.0,175.569907,2455008.569907
KEPLER,7849854,7849854,1,2.052349884,2.0778,14281.0,0.437,,13.12,,,1183.18,1497.0,5855.0,4.393,1.08,,,,1072.1,0.0,0.0,0.0,0.0,169.890622,2455002.890622
KEPLER,7870390,7870390,1,9.7704486,2.4517,1897.8,0.09,,2.23,,,10.59,460.0,3906.0,4.73,0.509,,,,58.0,0.0,0.0,0.0,0.0,175.71372,2455008.71372
KEPLER,7907423,7907423,1,7.11373257,2.1764,807.6,0.334,,1.16,,,8.01,429.0,3561.0,4.855,0.411,,,,44.4,0.0,0.0,0.0,0.0,174.32351,2455007.32351
KEPLER,7938496,7938496,1,13.81020318,3.048,1309.7,0.791,,4.56,,,113.75,833.0,5942.0,4.327,1.142,,,,46.2,0.0,0.0,0.0,0.0,172.33533,2455005.33533
KEPLER,8490993,8490993,1,4.093578461,2.5833,538.6,0.93,,2.85,,,461.07,1182.0,6077.0,4.471,0.999,,,,36.4,0.0,0.0,0.0,0.0,171.00954,2455004.00954
KEPLER,8505670,8505670,1,10.8484518,2.9993,1675.6,0.21,,2.34,,,14.66,499.0,4201.0,4.682,0.591,,,,64.5,0.0,0.0,0.0,0.0,171.80584,2455004.80584
KEPLER,8544996,8544996,1,4.082274889,3.23015,17859.0,0.093,,10.55,,,251.48,1016.0,5655.0,4.581,0.794,,,,1669.1,0.0,0.0,0.0,0.0,169.6375652,2455002.6375652
KEPLER,8552202,8552202,1,3.886655224,3.1646,581.6,0.649,,1.87,,,246.29,1010.0,5662.0,4.61,0.738,,,,48.1,0.0,0.0,0.0,0.0,169.73814,2455002.73814
KEPLER,8180063,8180063,0,5.795063956,3.2496,1692.9,0.949,,4.33,,,192.74,950.0,5865.0,4.563,0.827,,,,119.4,0.0,0.0,1.0,0.0,172.697467,2455005.697467
KEPLER,8226994,8226994,1,7.15681552,2.5882,867.0,0.45,,2.47,,,88.23,782.0,5029.0,4.494,0.838,,,,47.7,0.0,0.0,0.0,0.0,174.13511,2455007.13511
KEPLER,8247638,8247638,1,16.51410989,4.1575,973.5,0.395,,2.72,,,43.57,655.0,5527.0,4.488,0.866,,,,55.9,0.0,0.0,0.0,0.0,176.11686,2455009.11686
KEPLER,8255887,8255887,1,4.708326451,3.16114,7912.7,0.061,,10.6,,,431.02,1162.0,5560.0,4.246,1.21,,,,633.4,0.0,0.0,0.0,0.0,171.446507,2455004.446507
KEPLER,8256049,8256049,0,16.37198661,3.8449,4147.6,9.303,,540.37,,,8.71,438.0,4187.0,4.656,0.592,,,,54.5,0.0,0.0,1.0,1.0,172.75926,2455005.75926
KEPLER,8414716,8414716,1,5.392026903,2.9804,1151.4,0.314,,2.68,,,123.33,850.0,5198.0,4.589,0.801,,,,77.4,0.0,0.0,0.0,0.0,171.72707,2455004.72707
KEPLER,9140402,9140402,1,2.494170338,1.1221,863.7,0.095,,2.42,,,480.19,1194.0,5569.0,4.566,0.829,,,,69.2,0.0,0.0,0.0,0.0,170.852848,2455003.852848
KEPLER,9141746,9141746,1,6.491682808,4.301,7163.3,0.535,,9.66,,,301.54,1062.0,6123.0,4.413,1.107,,,,502.3,0.0,0.0,0.0,0.0,174.633553,2455007.633553
KEPLER,9159275,9159275,0,3.044770796,10.0134,1695.0,1.252,,24.54,,,317.36,1076.0,5525.0,4.603,0.753,,,,203.5,0.0,1.0,1.0,1.0,172.01916,2455005.01916
KEPLER,9166862,9166862,1,3.855603916,3.2179,16653.0,0.348,,13.61,,,508.65,1212.0,6033.0,4.46,1.046,,,,1173.9,0.0,0.0,0.0,0.0,170.6787843,2455003.6787843
KEPLER,9166870,9166870,0,3.855599139,3.183,1030.9,0.864,,3.57,,,425.74,1158.0,5936.0,4.501,0.965,,,,90.1,0.0,0.0,1.0,1.0,170.67957,2455003.67957
KEPLER,11449844,11449844,1,38.47876629,5.04169,23530.0,0.003,,13.26,,,13.01,484.0,5510.0,4.539,0.879,,,,1077.8,0.0,1.0,0.0,0.0,151.852812,2454984.852812
KEPLER,8605074,8605074,0,37.601661282,8.30604,59130.0,0.408,,27.22,,,31.86,606.0,6140.0,4.354,1.096,,,,1667.3,0.0,1.0,0.0,0.0,194.713383,2455027.713383
KEPLER,8628973,8628973,1,3.314947362,1.8007,1398.2,0.799,,3.94,,,421.03,1155.0,5609.0,4.481,0.944,,,,123.5,0.0,0.0,0.0,0.0,171.313058,2455004.313058
KEPLER,8655354,8655354,0,6.71969089,3.0231,969.7,0.985,,4.37,,,194.18,952.0,5931.0,4.479,0.866,,,,45.4,0.0,1.0,0.0,0.0,173.35776,2455006.35776
KEPLER,8672910,8672910,1,39.6431552,6.5292,15664.0,0.062,,10.98,,,11.74,472.0,5231.0,4.455,0.9,,,,690.3,0.0,0.0,0.0,0.0,206.596798,2455039.596798
KEPLER,8686150,8686150,0,51.42598578,16.9422,66068.0,0.203,,29.66,,,21.4,549.0,6257.0,4.41,1.147,,,,1843.8,0.0,1.0,0.0,0.0,173.535933,2455006.535933
KEPLER,8689031,8689031,1,21.80451611,3.4097,1144.9,0.751,,2.6,,,20.48,543.0,5481.0,4.629,0.708,,,,49.9,0.0,0.0,0.0,0.0,190.49737,2455023.49737
KEPLER,8689373,8689373,1,10.28194593,3.4366,1110.7,0.168,,2.53,,,50.6,680.0,5196.0,4.593,0.775,,,,55.0,0.0,0.0,0.0,0.0,175.33988,2455008.33988
KEPLER,8826878,8826878,1,5.15448142,3.228,697.5,0.933,,2.94,,,204.1,964.0,5431.0,4.457,0.884,,,,48.1,0.0,0.0,0.0,0.0,171.6389,2455004.6389
KEPLER,5897826,5897826,0,33.80364366,11.4813,13494.0,0.023,,20.7,,,72.71,745.0,5855.0,3.999,1.796,,,,529.9,0.0,1.0,0.0,0.0,202.259731,2455035.259731
KEPLER,8883593,8883593,1,5.743469797,3.4412,1240.2,0.001,,3.13,,,219.95,982.0,5897.0,4.531,0.891,,,,79.7,0.0,0.0,0.0,0.0,174.898924,2455007.898924
KEPLER,8951215,8951215,1,39.4759093,2.968,1012.6,0.938,,4.06,,,26.13,577.0,6225.0,4.45,1.031,,,,26.6,0.0,0.0,0.0,0.0,173.31207,2455006.31207
KEPLER,9016295,9016295,0,19.974485239,4.23479,40293.0,0.886,,26.56,,,56.84,700.0,6108.0,4.471,0.997,,,,1398.8,0.0,1.0,0.0,0.0,171.6300909,2455004.6300909
KEPLER,9077124,9077124,1,3.166353562,3.3129,1473.4,0.032,,3.82,,,621.92,1273.0,6007.0,4.47,0.998,,,,128.3,0.0,0.0,0.0,0.0,170.966145,2455003.966145
KEPLER,9097120,9097120,0,23.899634407,3.81881,20953.0,1.245,,44.04,,,42.8,652.0,6192.0,4.503,0.924,,,,547.8,0.0,1.0,1.0,0.0,188.982797,2455021.982797
KEPLER,9466668,9466668,1,3.388012244,2.6849,280.1,0.433,,2.11,,,705.93,1315.0,5553.0,4.221,1.25,,,,30.6,0.0,0.0,0.0,0.0,170.5336,2455003.5336
KEPLER,9479273,9479273,1,6.104849417,4.6912,2090.3,0.041,,3.18,,,89.25,784.0,5085.0,4.584,0.712,,,,293.7,0.0,0.0,0.0,0.0,169.573477,2455002.573477
KEPLER,8359498,8359498,1,3.578780566,2.91089,11382.0,0.079,,10.43,,,406.6,1145.0,5524.0,4.421,0.994,,,,1838.4,0.0,0.0,0.0,0.0,134.0304187,2454967.0304187
KEPLER,9171801,9171801,0,3.187067566,3.119,1037.4,1.234,,23.88,,,319.76,1079.0,5450.0,4.552,0.811,,,,37.2,0.0,1.0,1.0,0.0,171.64976,2455004.64976
KEPLER,9334289,9334289,1,5.826657508,2.9183,1539.1,0.033,,4.09,,,248.57,1013.0,5561.0,4.362,1.06,,,,81.1,0.0,0.0,0.0,0.0,173.011411,2455006.011411
KEPLER,9347899,9347899,1,20.86021229,5.1937,1910.5,0.066,,5.5,,,87.76,781.0,6035.0,4.22,1.257,,,,117.0,0.0,0.0,0.0,0.0,180.017757,2455013.017757
KEPLER,9388479,9388479,1,9.467821474,2.4327,2237.0,0.081,,2.13,,,6.47,407.0,3582.0,4.807,0.458,,,,124.7,0.0,0.0,0.0,0.0,178.415842,2455011.415842
KEPLER,11359879,11359879,1,4.942783419,3.25346,11145.0,0.566,,10.62,,,244.42,1008.0,5514.0,4.459,0.978,,,,2040.7,0.0,0.0,0.0,0.0,136.3294353,2454969.3294353
KEPLER,9406990,9406990,1,20.83426731,4.0454,988.4,0.256,,2.74,,,29.62,595.0,5537.0,4.549,0.88,,,,45.1,0.0,0.0,0.0,0.0,176.58569,2455009.58569
KEPLER,9415172,9415172,1,9.94602357,3.3862,994.5,0.035,,3.12,,,100.34,807.0,5344.0,4.365,1.013,,,,51.0,0.0,0.0,0.0,0.0,171.70192,2455004.70192
KEPLER,9904059,9904059,0,102.9641952,15.735,1896.7,0.922,,39.0,,,95.4,797.0,5047.0,3.066,7.119,,,,86.1,0.0,1.0,0.0,0.0,158.07473,2454991.07473
KEPLER,3231341,3231341,1,8.14515981,5.073,446.8,0.965,,3.43,,,287.91,1050.0,5896.0,4.197,1.24,,,,32.2,0.0,0.0,0.0,0.0,140.56811,2454973.56811
KEPLER,2860866,2860866,1,90.1240507,11.649,3020.3,0.698,,7.12,,,13.09,485.0,6520.0,4.375,1.215,,,,57.9,0.0,0.0,0.0,0.0,356.23415,2455189.23415
KEPLER,7626506,7626506,1,28.5742692,4.9427,824.9,0.068,,2.32,,,19.83,538.0,5551.0,4.508,0.812,,,,97.1,0.0,0.0,0.0,0.0,143.8315,2454976.8315
KEPLER,10460629,10460629,1,856.672115,23.144,858.1,0.1158,,3.87,,,0.81,242.0,6449.0,4.232,1.309,,,,39.2,0.0,0.0,0.0,0.0,228.44988,2455061.44988
KEPLER,10319385,10319385,1,0.689210173,1.6169,195.0,0.154,,1.32,,,3362.71,1943.0,5630.0,4.505,0.954,,,,93.4,0.0,0.0,0.0,0.0,133.28584,2454966.28584
KEPLER,10482160,10482160,1,7.34373964,1.1784,574.4,0.185,,1.84,,,117.5,839.0,5757.0,4.597,0.762,,,,32.2,0.0,0.0,0.0,0.0,137.29874,2454970.29874
KEPLER,10485069,10485069,0,0.445277068,3.539,186.7,1.2962,,35.74,,,10177.11,2562.0,6167.0,4.444,1.064,,,,28.9,1.0,0.0,0.0,1.0,133.52312,2454966.52312
KEPLER,3233043,3233043,0,0.379463865,0.86896,1973.3,1.246,,59.56,,,19256.81,3000.0,5075.0,3.892,1.783,,,,458.6,0.0,1.0,0.0,0.0,170.2480164,2455003.2480164
KEPLER,6579806,6579806,0,9.88047978,2.78458,18541.0,1.02,,23.6,,,129.45,860.0,6113.0,4.512,0.917,,,,534.5,0.0,1.0,0.0,0.0,173.608672,2455006.608672
KEPLER,3560301,3560301,0,4.6484156,38.1939,128.4,0.968,,5.06,,,6152.88,2259.0,6980.0,3.577,3.482,,,,91.7,1.0,0.0,0.0,0.0,261.09395,2455094.09395
KEPLER,4044005,4044005,0,17.512014768,1.8248,4511.7,0.994,,13.66,,,98.77,804.0,6224.0,4.33,1.132,,,,322.3,0.0,1.0,0.0,0.0,174.282592,2455007.282592
KEPLER,11502218,11502218,1,3.9886021,1.7376,673.5,0.06,,34.39,,,23135.72,3145.0,4813.0,2.472,13.652,,,,37.1,0.0,0.0,0.0,0.0,171.01852,2455004.01852
KEPLER,11180361,11180361,1,0.533059312,1.8621,1495.8,1.263,,133.56,,,277887.7,5862.0,8523.0,3.559,4.051,,,,179.6,0.0,0.0,0.0,0.0,171.2274419,2455004.2274419
KEPLER,5802246,5802246,0,0.525154153,2.1441,747.5,1.226,,23.61,,,4391.51,2073.0,5582.0,4.497,0.846,,,,116.1,0.0,1.0,1.0,0.0,133.744359,2454966.744359
KEPLER,6066403,6066403,0,1.303861044,4.0541,598.2,1.258,,27.85,,,1595.19,1610.0,5758.0,4.475,0.902,,,,140.6,0.0,0.0,1.0,1.0,134.212059,2454967.212059
KEPLER,6209637,6209637,0,0.73452496,6.7,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,133.43108,2454966.43108
KEPLER,5988031,5988031,0,2.55549176,9.083,113.8,1.228,,23.35,,,701.68,1312.0,5948.0,4.508,0.901,,,,24.3,0.0,0.0,1.0,0.0,134.50078,2454967.50078
KEPLER,7684873,7684873,0,2.947376671,2.0911,433.2,2.641,,403.59,,,7903.84,2404.0,8090.0,4.002,2.234,,,,62.3,0.0,1.0,0.0,0.0,171.522978,2455004.522978
KEPLER,8559644,8559644,1,224.7789355,11.1899,3487.5,0.652,,7.67,,,2.92,333.0,5873.0,4.293,1.235,,,,235.7,0.0,0.0,0.0,0.0,142.095338,2454975.095338
KEPLER,2851100,2851100,0,0.890110752,0.8774,321.5,0.216,,1.25,,,838.42,1372.0,4768.0,4.628,0.711,,,,19.6,0.0,1.0,1.0,0.0,133.2647,2454966.2647
KEPLER,3130300,3130300,0,5.76573396,2.924,248.0,0.708,,7.47,,,3518.78,1964.0,5772.0,3.364,4.434,,,,22.2,0.0,0.0,1.0,0.0,133.30941,2454966.30941
KEPLER,3240158,3240158,1,7.42608123,3.6379,443.3,0.097,,2.47,,,273.78,1037.0,6049.0,4.353,1.176,,,,37.5,0.0,0.0,0.0,0.0,139.90039,2454972.90039
KEPLER,3228959,3228959,0,0.73094589,4.32,250.2,1.169,,17.12,,,3248.17,1922.0,5901.0,4.553,0.848,,,,37.5,1.0,0.0,1.0,0.0,133.68876,2454966.68876
KEPLER,3218908,3218908,1,18.92537246,3.9835,640.9,0.806,,13.92,,,443.58,1171.0,4941.0,3.317,4.885,,,,41.0,0.0,0.0,0.0,0.0,149.49558,2454982.49558
KEPLER,10341913,10341913,0,0.933749106,4.256,186.2,0.736,,3.22,,,15822.49,2863.0,6215.0,3.849,2.188,,,,136.3,1.0,0.0,1.0,1.0,134.31831,2454967.31831
KEPLER,10480921,10480921,0,2.037440623,3.442,118.6,0.715,,1.19,,,1448.05,1572.0,6253.0,4.415,1.015,,,,27.0,0.0,0.0,1.0,1.0,133.59962,2454966.59962
KEPLER,10287723,10287723,1,129995.7784,9.408,1474.9,0.7127,,2.99,,,0.0,25.0,4500.0,4.572,0.726,,,,35.7,0.0,0.0,0.0,0.0,393.59962,2455226.59962
KEPLER,10350571,10350571,1,31.5925809,13.566,145.1,0.283,,1.78,,,53.09,688.0,5676.0,4.1,1.487,,,,25.5,0.0,0.0,0.0,0.0,142.9649,2454975.9649
KEPLER,3749365,3749365,1,1.97376085,1.82542,30222.0,0.337,,8.78,,,76.1,753.0,3807.0,4.762,0.503,,,,1252.5,0.0,0.0,0.0,0.0,178.6894194,2455011.6894194
KEPLER,11013201,11013201,1,13.118962443,4.3045,372.2,0.042,,8.25,,,2310.43,1768.0,7221.0,3.488,4.24,,,,267.4,0.0,0.0,0.0,0.0,261.539434,2455094.539434
KEPLER,11673674,11673674,0,4.618767792,5.9957,4399.1,0.766,,7.48,,,442.78,1170.0,6013.0,4.381,1.033,,,,270.1,0.0,1.0,1.0,1.0,133.386535,2454966.386535
KEPLER,9414417,9414417,1,53.5057611,10.5616,195.6,0.46,,2.52,,,49.16,675.0,6247.0,4.016,1.762,,,,71.2,0.0,0.0,0.0,0.0,172.98304,2455005.98304
KEPLER,3632418,3632418,1,2.785821236,3.5599,68.9,0.893,,1.69,,,2388.98,1784.0,6202.0,4.026,1.733,,,,53.6,0.0,0.0,0.0,0.0,260.83731,2455093.83731
KEPLER,3441784,3441784,0,52.56901867,6.7507,26900.0,1.197,,78.54,,,69.62,737.0,7240.0,4.178,1.717,,,,184.3,0.0,1.0,0.0,0.0,184.971267,2455017.971267
KEPLER,5820218,5820218,0,3.411758679,3.158,570.6,1.213,,14.71,,,51.85,684.0,3995.0,4.71,0.561,,,,35.6,0.0,0.0,1.0,0.0,133.18086,2454966.18086
KEPLER,5876368,5876368,0,0.525426427,1.0801,324.6,0.113,,1.45,,,4349.62,2069.0,5791.0,4.575,0.802,,,,63.6,0.0,1.0,1.0,1.0,133.187901,2454966.187901
KEPLER,5809890,5809890,1,1.269091415,1.4647,340.9,0.412,,1.41,,,740.47,1331.0,5041.0,4.576,0.766,,,,73.5,0.0,0.0,0.0,0.0,133.343682,2454966.343682
KEPLER,6131236,6131236,1,6.79685353,3.1702,393.1,0.62,,2.01,,,222.91,985.0,6061.0,4.486,0.97,,,,29.8,0.0,0.0,0.0,0.0,138.11324,2454971.11324
KEPLER,9048161,9048161,0,8.667822346,4.9658,2121.9,1.276,,67.37,,,681.39,1303.0,6266.0,3.923,1.889,,,,187.6,0.0,1.0,1.0,1.0,137.341841,2454970.341841
KEPLER,3235672,3235672,0,6.7210783,7.46,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,134.7775984,2454967.7775984
KEPLER,2837111,2837111,1,8.7348852,4.49,270.7,0.314,,1.59,,,148.62,890.0,5982.0,4.493,0.96,,,,24.8,0.0,0.0,0.0,0.0,135.0818,2454968.0818
KEPLER,3120276,3120276,0,10.26547688,3.733,399.6,0.69,,1.81,,,83.13,770.0,5699.0,4.553,0.853,,,,20.1,0.0,0.0,1.0,1.0,136.49663,2454969.49663
KEPLER,2307199,2307199,1,13.4471791,3.0454,1428.2,0.963,,5.24,,,122.34,848.0,6276.0,4.405,1.041,,,,105.3,0.0,0.0,0.0,0.0,132.830555,2454965.830555
KEPLER,3547091,3547091,0,3.305577989,2.5903,17971.0,1.145,,25.89,,,263.55,1027.0,5534.0,4.629,0.707,,,,39.6,0.0,1.0,0.0,0.0,180.68154,2455013.68154
KEPLER,3869825,3869825,0,4.800653901,9.0419,15304.0,0.785,,16.91,,,778.45,1347.0,6715.0,4.347,1.241,,,,298.0,0.0,1.0,0.0,0.0,134.365782,2454967.365782
KEPLER,3655332,3655332,0,15.06649901,5.9885,36348.0,1.018,,56.44,,,177.96,932.0,5751.0,4.028,1.626,,,,154.6,0.0,1.0,1.0,1.0,140.654788,2454973.654788
KEPLER,4042026,4042026,0,34.82008158,11.1711,18848.0,0.663,,11.36,,,10.49,459.0,5114.0,4.522,0.784,,,,882.6,0.0,1.0,0.0,0.0,163.015559,2454996.015559
KEPLER,3344419,3344419,0,0.651784374,2.0141,2779.3,1.224,,33.65,,,4500.59,2090.0,5555.0,4.375,1.061,,,,195.2,1.0,0.0,0.0,1.0,133.111707,2454966.111707
KEPLER,11192141,11192141,0,1.353771892,7.012,1349.1,1.203,,430.99,,,136609.48,4903.0,4283.0,2.012,15.76,,,,76.7,0.0,1.0,0.0,0.0,261.43662,2455094.43662
KEPLER,11494130,11494130,0,18.95491633,24.249,867.5,1.228,,71.39,,,397.48,1139.0,6362.0,3.761,2.534,,,,249.3,1.0,0.0,0.0,0.0,262.46677,2455095.46677
KEPLER,5648449,5648449,0,4.348866254,3.2797,625.6,1.187,,2436.69,,,401588.95,6421.0,3598.0,0.65,101.451,,,,56.3,0.0,1.0,0.0,0.0,262.72768,2455095.72768
KEPLER,12167361,12167361,0,47.93094546,2.6897,2144.4,1.272,,68.02,,,158.41,905.0,8214.0,4.104,1.938,,,,221.1,0.0,1.0,0.0,0.0,179.096467,2455012.096467
